frame,time_sec,hand,normalized_distance,head_scale_px,head_source,wrist_x,wrist_y,head_cx,head_cy,c0_x,c0_y,c4_x,c4_y,c8_x,c8_y,c12_x,c12_y,c16_x,c16_y,c20_x,c20_y
5891,196.367,Right,1.0989,176.60,ear,284.56,402.07,693.52,290.98,284.56,402.07,504.89,336.53,488.60,152.76,429.88,87.14,377.96,91.93,301.21,140.84
5891,196.367,Left,0.8617,176.60,ear,1065.04,479.86,693.52,290.98,1065.04,479.86,831.18,355.83,891.38,161.68,944.35,119.98,1014.37,124.17,1093.44,186.04
5892,196.400,Right,1.1180,174.40,ear,284.62,401.73,693.60,291.06,284.62,401.73,503.75,335.45,488.95,153.59,432.04,90.57,378.59,90.79,302.63,142.23
5892,196.400,Left,0.8640,174.40,ear,1065.86,480.93,693.60,291.06,1065.86,480.93,830.01,355.08,891.62,159.08,947.03,116.88,1015.39,123.00,1095.03,185.58
5893,196.433,Right,1.1294,174.95,ear,280.56,400.94,693.08,289.31,280.56,400.94,499.83,330.56,486.66,155.48,433.36,91.21,381.13,97.22,305.38,145.19
5893,196.433,Left,0.8710,174.95,ear,1065.70,479.77,693.08,289.31,1065.70,479.77,830.31,355.57,890.00,157.69,945.16,114.40,1014.30,121.72,1096.21,185.97
5894,196.467,Right,1.1182,176.85,ear,278.35,399.29,691.12,290.34,278.35,399.29,496.95,327.82,482.85,154.36,432.11,93.13,380.57,98.85,303.79,145.86
5894,196.467,Left,0.8623,176.85,ear,1065.00,482.25,691.12,290.34,1065.00,482.25,829.30,354.83,891.13,156.72,946.32,114.42,1015.35,121.47,1096.71,185.54
5895,196.500,Right,1.1476,176.87,ear,273.40,397.80,691.22,291.30,273.40,397.80,491.41,326.95,479.43,152.41,429.32,94.52,379.26,100.47,301.43,146.78
5895,196.500,Left,0.8572,176.87,ear,1065.25,482.20,691.22,291.30,1065.25,482.20,828.89,354.83,890.03,155.26,945.35,113.48,1014.97,119.82,1096.69,183.33
5896,196.533,Right,1.1177,178.28,ear,273.09,396.80,689.72,292.39,273.09,396.80,492.85,323.14,475.90,151.35,428.45,94.49,377.79,98.64,300.89,145.02
5896,196.533,Left,0.8569,178.28,ear,1064.66,482.05,689.72,292.39,1064.66,482.05,829.29,354.52,891.98,158.11,945.07,113.36,1015.44,118.76,1096.08,183.44
5897,196.567,Right,1.1289,178.41,ear,269.98,393.19,689.70,293.61,269.98,393.19,489.97,319.60,470.59,151.11,428.34,91.85,379.75,99.05,303.60,142.26
5897,196.567,Left,0.8407,178.41,ear,1064.55,480.93,689.70,293.61,1064.55,480.93,827.31,353.26,890.54,156.83,943.38,114.58,1013.62,118.65,1096.04,185.05
5898,196.600,Right,1.1267,178.99,ear,261.67,390.59,688.64,296.36,261.67,390.59,487.78,314.37,471.01,148.89,427.90,90.94,378.70,97.89,305.44,142.56
5898,196.600,Left,0.8324,178.99,ear,1065.26,480.21,688.64,296.36,1065.26,480.21,827.18,351.18,890.29,155.61,943.99,114.26,1013.72,118.64,1096.16,183.54
5899,196.633,Right,1.1104,179.59,ear,256.33,391.47,685.25,296.41,256.33,391.47,486.31,310.30,463.02,147.94,418.51,88.07,373.16,96.68,305.62,143.64
5899,196.633,Left,0.8612,179.59,ear,1067.37,477.25,685.25,296.41,1067.37,477.25,830.21,350.34,889.41,153.18,941.85,111.59,1012.80,117.29,1096.17,182.27
5900,196.667,Right,1.1434,180.67,ear,251.42,391.88,685.28,297.44,251.42,391.88,478.83,304.89,455.80,144.89,410.69,82.63,367.69,96.81,305.10,141.52
5900,196.667,Left,0.8677,180.67,ear,1066.42,474.75,685.28,297.44,1066.42,474.75,834.69,344.90,892.65,151.23,942.50,110.87,1013.96,116.61,1103.77,186.53
5901,196.700,Right,1.1587,181.89,ear,244.96,390.20,684.55,298.95,244.96,390.20,473.78,299.48,447.52,143.18,403.91,82.72,354.66,92.41,294.87,140.40
5901,196.700,Left,0.8972,181.89,ear,1069.03,469.95,684.55,298.95,1069.03,469.95,844.02,333.65,894.74,143.28,944.59,107.33,1012.26,115.18,1100.14,182.06
5902,196.733,Right,1.1965,182.86,ear,236.65,389.02,683.25,298.75,236.65,389.02,464.46,299.20,439.42,139.31,392.74,74.61,345.33,87.49,285.64,135.79
5902,196.733,Left,0.9543,182.86,ear,1067.78,462.89,683.25,298.75,1067.78,462.89,856.36,320.81,896.98,144.11,943.63,116.05,1006.76,125.21,1091.01,194.17
5903,196.767,Right,1.1888,183.37,ear,238.37,389.65,683.17,299.86,238.37,389.65,465.18,298.79,438.31,139.20,393.71,74.87,342.33,87.22,284.85,135.42
5903,196.767,Left,0.9533,183.37,ear,1065.54,459.30,683.17,299.86,1065.54,459.30,856.50,322.47,894.17,144.24,941.03,116.30,1004.61,125.60,1086.77,191.51
5904,196.800,Right,1.1956,183.40,ear,236.12,390.65,683.16,299.33,236.12,390.65,463.89,296.51,435.18,137.11,387.95,72.59,342.61,87.91,280.44,136.37
5904,196.800,Left,1.0704,183.40,ear,1064.50,451.87,683.16,299.33,1064.50,451.87,879.34,306.71,906.03,143.94,944.76,118.16,994.36,134.25,1060.79,202.11
5905,196.833,Right,1.2322,182.75,ear,230.07,388.24,682.94,299.58,230.07,388.24,457.76,297.15,424.14,135.22,379.16,68.11,330.58,83.24,269.87,130.60
5905,196.833,Left,1.3608,182.75,ear,1067.03,431.72,682.94,299.58,1067.03,431.72,930.72,278.28,940.00,122.77,943.62,113.15,958.36,137.86,991.34,202.91
5906,196.867,Right,1.2512,180.63,ear,229.91,388.42,682.44,301.17,229.91,388.42,456.47,297.00,425.32,134.55,375.86,68.34,326.57,82.30,267.64,130.40
5906,196.867,Left,1.4678,180.63,ear,1068.33,425.04,682.44,301.17,1068.33,425.04,945.48,267.82,966.39,116.30,948.63,108.63,952.99,126.22,977.97,200.34
5907,196.900,Right,1.2390,180.21,ear,228.50,389.95,682.11,302.78,228.50,389.95,458.87,298.86,426.00,134.30,376.26,66.93,327.26,82.01,267.52,130.66
5907,196.900,Left,1.5468,180.21,ear,1071.12,422.54,682.11,302.78,1071.12,422.54,958.21,264.39,967.18,116.00,957.73,100.02,967.98,118.87,980.06,196.44
5908,196.933,Right,1.2262,178.49,ear,230.06,389.11,681.27,302.28,230.06,389.11,462.44,306.35,425.35,135.13,379.12,67.89,329.37,83.62,268.78,131.85
5908,196.933,Left,1.6669,178.49,ear,1073.17,421.73,681.27,302.28,1073.17,421.73,974.38,251.16,980.88,108.12,970.96,92.06,976.85,117.36,982.76,197.19
5909,196.967,Right,1.2324,177.28,ear,233.48,390.72,681.21,303.46,233.48,390.72,462.87,311.49,428.19,134.94,377.51,68.62,331.84,85.86,278.91,141.18
5909,196.967,Left,1.7157,177.28,ear,1079.82,424.97,681.21,303.46,1079.82,424.97,985.22,247.94,985.86,109.24,980.31,92.28,977.81,120.15,970.17,208.52
5910,197.000,Right,1.2616,176.53,ear,236.68,391.92,681.30,304.62,236.68,391.92,458.76,313.43,426.54,135.64,375.18,74.08,337.63,93.04,286.76,152.71
5910,197.000,Left,1.6957,176.53,ear,1079.13,428.39,681.30,304.62,1079.13,428.39,978.54,227.64,984.78,100.22,976.69,93.12,975.37,123.45,966.63,214.07
5911,197.033,Right,1.3115,175.45,ear,239.42,392.51,680.00,304.56,239.42,392.51,450.41,319.97,424.07,139.78,366.09,83.32,335.93,101.02,300.57,167.27
5911,197.033,Left,1.6238,175.45,ear,1091.81,428.11,680.00,304.56,1091.81,428.11,975.95,231.12,993.26,95.26,977.17,89.84,970.65,125.77,953.71,225.54
5912,197.067,Right,1.3410,174.64,ear,239.59,395.89,679.96,305.32,239.59,395.89,446.17,318.88,425.47,141.23,372.98,89.32,344.64,106.79,319.12,172.70
5912,197.067,Left,1.5980,174.64,ear,1095.92,433.31,679.96,305.32,1095.92,433.31,1026.86,215.23,1005.31,88.89,979.55,85.12,972.40,126.29,948.00,227.66
5913,197.100,Right,1.3822,173.54,ear,241.15,396.04,679.68,306.48,241.15,396.04,439.96,314.55,424.45,141.80,389.24,92.87,362.95,107.02,338.11,167.18
5913,197.100,Left,1.6002,173.54,ear,1092.59,431.84,679.68,306.48,1092.59,431.84,1034.69,201.37,1000.09,88.74,982.61,85.50,977.03,125.74,946.70,230.23
5914,197.133,Right,1.3837,173.10,ear,240.63,395.25,678.86,306.55,240.63,395.25,439.49,314.77,427.11,141.08,390.85,89.76,365.08,102.38,339.80,165.44
5914,197.133,Left,1.6114,173.10,ear,1092.52,431.66,678.86,306.55,1092.52,431.66,1032.50,204.78,1008.48,90.63,982.19,86.18,973.93,128.46,946.48,227.90
5915,197.167,Right,1.4255,172.95,ear,238.80,391.38,678.48,306.97,238.80,391.38,432.03,313.46,423.01,140.74,391.66,92.03,373.42,114.35,351.00,182.16
5915,197.167,Left,1.6269,172.95,ear,1087.40,436.12,678.48,306.97,1087.40,436.12,1036.96,211.41,1005.99,94.95,984.53,88.56,976.83,128.99,948.88,229.17
5916,197.200,Right,1.4341,173.01,ear,242.01,390.57,678.37,306.91,242.01,390.57,430.32,311.98,420.14,137.88,397.24,103.85,382.56,162.43,343.70,212.36
5916,197.200,Left,1.6133,173.01,ear,1086.39,444.16,678.37,306.91,1086.39,444.16,1002.27,236.72,1006.39,93.60,981.84,86.75,968.38,128.56,946.27,228.56
5917,197.233,Right,1.4532,173.03,ear,244.29,391.24,678.25,307.56,244.29,391.24,426.91,314.63,416.46,136.61,398.21,101.82,389.19,153.40,355.41,197.44
5917,197.233,Left,1.5898,173.03,ear,1077.42,437.24,678.25,307.56,1077.42,437.24,1003.03,209.79,988.34,98.86,973.29,94.27,956.86,132.44,942.67,231.76
5918,197.267,Right,1.4749,173.11,ear,243.45,390.09,678.07,307.84,243.45,390.09,422.77,310.56,414.04,134.82,401.31,101.82,394.30,155.00,361.31,186.99
5918,197.267,Left,1.5772,173.11,ear,1070.55,434.83,678.07,307.84,1070.55,434.83,995.81,202.17,989.84,95.65,981.15,91.81,958.07,134.24,941.23,235.14
5919,197.300,Right,1.5003,173.10,ear,242.60,390.61,678.30,307.81,242.60,390.61,418.61,310.35,412.04,135.21,398.08,103.10,389.81,156.64,352.37,187.99
5919,197.300,Left,1.7034,173.10,ear,1065.67,452.96,678.30,307.81,1065.67,452.96,973.29,261.36,1001.91,120.23,974.92,110.03,966.07,136.23,961.97,227.38
5920,197.333,Right,1.4985,172.97,ear,244.49,389.19,678.53,309.35,244.49,389.19,419.35,307.63,413.91,137.20,397.93,96.75,392.07,141.79,360.96,176.80
5920,197.333,Left,1.6007,172.97,ear,1057.18,452.82,678.53,309.35,1057.18,452.82,953.99,281.19,971.93,125.02,967.13,115.88,962.22,176.46,973.44,229.98
5921,197.367,Right,1.5063,173.87,ear,245.46,386.70,678.05,309.44,245.46,386.70,416.16,306.98,410.26,134.85,396.18,93.03,389.65,151.07,351.99,182.76
5921,197.367,Left,1.2670,173.87,ear,1055.13,469.70,678.05,309.44,1055.13,469.70,896.58,337.29,937.83,156.13,958.08,140.41,975.92,152.38,1001.66,212.07
5922,197.400,Right,1.4939,173.40,ear,243.79,387.10,675.43,309.47,243.79,387.10,416.42,304.84,408.70,136.55,390.18,92.45,379.64,117.84,350.98,170.07
5923,197.433,Right,1.4882,174.18,ear,243.32,387.52,674.76,310.93,243.32,387.52,415.60,305.67,411.25,137.73,393.33,91.30,380.12,122.43,349.35,164.76
5923,197.433,Left,1.0292,174.18,ear,1041.12,481.66,674.76,310.93,1041.12,481.66,817.75,419.06,845.52,248.66,870.31,213.28,911.02,210.98,975.94,227.62
5924,197.467,Right,1.4798,175.07,ear,242.78,386.04,674.20,313.65,242.78,386.04,415.31,303.85,408.16,138.19,391.75,90.68,379.71,112.70,352.70,155.82
5924,197.467,Left,0.8057,175.07,ear,1030.53,504.34,674.20,313.65,1030.53,504.34,811.27,438.26,804.11,258.70,834.95,217.22,886.03,222.24,965.48,250.88
5925,197.500,Right,1.4754,175.40,ear,242.41,385.60,673.83,313.63,242.41,385.60,415.22,304.18,407.97,138.06,392.14,90.63,380.04,110.17,353.82,154.15
5925,197.500,Left,0.8177,175.40,ear,1034.40,511.04,673.83,313.63,1034.40,511.04,812.92,440.01,805.77,257.39,834.57,215.33,891.19,219.13,968.06,252.18
5926,197.533,Right,1.4633,175.57,ear,240.57,385.94,672.49,314.38,240.57,385.94,415.75,305.39,406.70,136.89,393.82,99.18,381.85,111.90,357.37,154.18
5926,197.533,Left,0.7675,175.57,ear,1030.74,531.63,672.49,314.38,1030.74,531.63,810.06,447.99,801.33,274.90,837.20,232.01,884.28,237.15,968.32,273.27
5927,197.567,Right,1.4419,178.20,ear,239.54,387.71,670.15,319.50,239.54,387.71,413.75,302.74,409.46,142.30,393.76,97.97,380.33,108.58,355.75,156.85
5927,197.567,Left,0.7855,178.20,ear,1028.79,551.63,670.15,319.50,1028.79,551.63,818.72,455.86,805.12,282.40,832.67,242.05,884.31,248.37,973.18,287.91
5928,197.600,Right,1.4075,179.79,ear,244.28,387.97,665.90,320.14,244.28,387.97,413.38,303.62,409.21,148.22,399.97,103.69,383.16,109.87,357.00,146.49
5928,197.600,Left,0.8162,179.79,ear,1039.01,579.67,665.90,320.14,1039.01,579.67,819.32,471.92,810.79,296.83,840.49,256.68,889.47,264.40,977.95,316.13
5929,197.633,Right,1.3708,179.78,ear,247.83,389.50,661.43,331.32,247.83,389.50,416.09,308.06,403.41,157.34,397.10,112.29,391.50,128.37,362.38,158.42
5929,197.633,Right,0.9888,179.78,ear,1059.03,629.67,661.43,331.32,1059.03,629.67,820.40,499.20,838.66,317.65,873.74,282.12,931.58,290.74,1030.68,358.67
5930,197.667,Right,1.3522,181.74,ear,251.66,388.95,658.36,335.64,251.66,388.95,414.02,309.31,413.78,164.27,402.57,123.33,386.63,136.96,351.82,158.37
5930,197.667,Right,1.0825,181.74,ear,1068.26,664.88,658.36,335.64,1068.26,664.88,830.67,505.40,854.93,343.50,892.55,309.56,949.90,319.26,1043.94,377.32
5931,197.700,Right,1.2895,185.76,ear,253.74,386.45,652.25,337.70,253.74,386.45,414.43,309.14,416.83,170.95,405.52,125.66,389.74,126.87,358.85,157.21
5931,197.700,Left,1.1857,185.76,ear,1041.25,720.58,652.25,337.70,1041.25,720.58,841.98,522.46,868.95,377.14,917.63,357.50,982.77,378.61,1073.79,464.33
5932,197.733,Right,1.2962,183.04,ear,255.77,389.07,646.89,342.10,255.77,389.07,411.68,311.07,418.24,173.35,406.18,127.27,390.38,130.22,357.30,163.11
5933,197.767,Right,1.2562,184.33,ear,260.24,391.09,642.44,341.02,260.24,391.09,412.62,312.75,413.93,176.77,407.31,135.48,393.41,142.74,362.14,168.56
5934,197.800,Right,1.2800,182.64,ear,266.18,387.59,638.39,341.54,266.18,387.59,406.44,312.33,416.20,184.43,413.46,166.19,402.03,171.23,375.47,178.20
5934,197.800,Right,1.2872,182.64,ear,278.76,381.03,638.39,341.54,278.76,381.03,404.92,313.88,365.65,232.97,350.53,220.16,311.21,224.77,279.89,244.59
5935,197.833,Right,1.2632,184.69,ear,279.51,389.17,637.88,341.57,279.51,389.17,405.81,317.46,421.51,187.47,420.64,174.23,408.91,186.51,377.36,202.92
5935,197.833,Right,1.2674,184.69,ear,279.61,384.53,637.88,341.57,279.61,384.53,404.46,323.81,367.25,240.52,352.51,226.34,336.08,223.80,311.89,230.13
5936,197.867,Right,1.2663,185.22,ear,279.89,388.92,637.89,347.41,279.89,388.92,405.30,317.15,420.56,189.90,420.80,184.39,408.46,196.78,371.12,211.83
5936,197.867,Left,1.2621,185.22,ear,272.42,386.05,637.89,347.41,272.42,386.05,405.59,321.36,361.26,237.69,346.16,226.00,330.88,223.69,309.22,230.37
5937,197.900,Right,1.1905,188.98,ear,285.78,395.00,634.41,349.88,285.78,395.00,412.30,314.08,428.34,195.72,427.63,187.67,417.60,184.40,393.35,189.17
5937,197.900,Right,1.2162,188.98,ear,284.81,386.45,634.41,349.88,284.81,386.45,406.47,320.49,358.07,252.07,344.74,251.56,335.78,243.70,321.28,247.93
5938,197.933,Right,1.2052,184.46,ear,315.25,383.62,627.96,353.24,315.25,383.62,416.28,285.33,442.11,179.95,440.13,173.00,435.97,187.55,420.67,199.65
5938,197.933,Right,1.2153,184.46,ear,304.29,384.56,627.96,353.24,304.29,384.56,405.50,325.61,380.02,230.59,376.90,222.65,369.29,225.03,359.57,237.88
5939,197.967,Left,1.2153,181.18,ear,308.31,388.45,623.64,357.21,308.31,388.45,405.02,330.98,390.04,247.35,381.33,242.84,373.60,244.81,364.93,250.90
5941,198.033,Right,0.8781,183.53,ear,444.92,296.53,614.79,377.54,444.92,296.53,494.58,237.91,512.61,186.82,516.92,181.77,523.17,196.21,530.24,240.33
5942,198.067,Left,0.8468,185.18,ear,441.05,307.41,605.53,377.73,441.05,307.41,528.53,241.12,517.57,193.12,512.91,181.49,505.21,183.57,488.97,196.21
5943,198.100,Left,0.8637,182.99,ear,439.19,313.82,605.05,376.33,439.19,313.82,529.41,237.56,521.41,189.76,513.04,179.42,505.28,181.87,489.79,192.16
5944,198.133,Right,0.8894,180.67,ear,437.58,311.86,605.79,378.85,437.58,311.86,496.32,217.24,507.02,176.93,517.23,176.42,526.83,193.17,536.29,233.97
5945,198.167,Right,0.8707,181.60,ear,433.67,310.80,604.84,378.22,433.67,310.80,485.96,217.96,508.48,180.20,520.27,179.20,532.04,192.69,541.41,233.39
5946,198.200,Right,0.8491,180.99,ear,435.61,313.98,604.20,377.61,435.61,313.98,482.83,222.57,508.11,181.85,522.92,180.97,533.42,196.72,541.89,237.14
5947,198.233,Right,0.8438,182.06,ear,429.21,321.42,603.44,377.15,429.21,321.42,482.03,226.59,508.57,182.91,523.44,181.33,532.44,196.60,537.06,238.62
5948,198.267,Right,0.8278,182.01,ear,425.93,332.73,603.35,376.94,425.93,332.73,483.85,236.65,505.89,185.36,521.07,181.35,531.74,196.54,539.93,240.27
5949,198.300,Right,0.8339,181.59,ear,427.99,338.81,603.52,377.17,427.99,338.81,515.85,235.27,514.25,186.15,521.57,181.58,528.86,196.96,533.49,242.91
5950,198.333,Right,0.8341,179.70,ear,427.60,339.99,605.39,375.72,427.60,339.99,485.25,236.60,511.89,184.98,523.33,183.46,533.62,197.93,545.85,238.16
5951,198.367,Right,0.7943,180.08,ear,423.92,347.28,605.54,372.66,423.92,347.28,486.84,246.28,511.60,187.09,524.77,185.83,532.01,199.33,543.76,243.64
5952,198.400,Right,0.7681,179.63,ear,419.42,348.24,606.33,372.03,419.42,348.24,487.05,243.87,515.20,186.41,527.80,187.94,535.42,201.13,544.79,248.54
5953,198.433,Right,0.8814,174.27,ear,408.17,352.18,623.87,363.52,408.17,352.18,456.90,254.98,506.10,204.09,519.94,191.63,528.88,208.97,526.67,244.60
5954,198.467,Right,0.9648,171.57,ear,390.84,366.40,633.17,349.82,390.84,366.40,458.84,254.44,497.68,202.24,508.49,198.65,512.49,208.65,510.62,238.53
5955,198.500,Right,1.2418,170.50,ear,401.58,370.29,651.97,342.68,401.58,370.29,460.95,235.30,489.67,185.55,494.11,178.03,491.70,186.66,484.04,213.74
5956,198.533,Right,1.1842,169.04,ear,374.97,365.98,661.00,337.66,374.97,365.98,473.15,268.49,473.49,183.83,465.17,177.85,449.67,183.13,429.46,194.73
5965,198.833,Right,2.8544,169.54,ear,144.37,370.68,714.12,293.06,144.37,370.68,237.59,208.77,218.46,71.27,200.07,48.03,191.35,53.71,188.92,91.36
5966,198.867,Right,2.8149,165.04,ear,174.01,372.23,715.19,282.06,174.01,372.23,254.56,221.61,201.50,41.91,190.43,16.01,199.22,43.61,213.29,99.96
5967,198.900,Right,2.7390,164.71,ear,194.07,379.66,718.68,280.85,194.07,379.66,270.73,227.29,224.06,61.10,218.45,40.97,236.99,76.41,236.34,108.94
5968,198.933,Right,2.6874,161.30,ear,199.12,387.50,720.96,282.51,199.12,387.50,289.25,243.54,247.23,64.27,247.42,53.15,249.70,82.59,238.09,116.45
5969,198.967,Right,2.5762,163.70,ear,196.81,395.31,722.89,284.08,196.81,395.31,302.39,251.96,262.08,70.57,262.01,63.33,257.88,84.43,244.24,116.74
5970,199.000,Right,2.5626,163.04,ear,200.85,391.83,722.34,281.91,200.85,391.83,305.54,253.07,259.34,71.51,262.55,61.63,259.59,91.78,245.08,120.31
5971,199.033,Right,2.5599,162.30,ear,207.05,384.39,724.85,280.14,207.05,384.39,310.45,250.18,268.72,73.94,280.09,78.02,281.54,103.94,268.83,129.55
5972,199.067,Right,2.5593,162.44,ear,205.50,383.64,724.32,280.71,205.50,383.64,309.64,251.12,278.90,77.99,279.93,68.35,276.96,84.36,268.88,117.53
5973,199.100,Right,2.5859,162.09,ear,203.59,383.24,728.15,281.09,203.59,383.24,310.02,251.87,274.68,73.87,278.99,66.94,267.75,83.71,250.67,114.89
5974,199.133,Right,2.6344,161.61,ear,197.14,388.01,727.40,279.40,197.14,388.01,302.65,250.05,270.87,85.18,269.58,73.78,256.57,90.18,233.73,121.51
5975,199.167,Right,2.6732,160.14,ear,197.21,378.81,722.56,276.57,197.21,378.81,295.65,244.86,259.48,76.94,256.73,54.55,249.10,69.38,244.40,111.65
5976,199.200,Right,2.6902,160.40,ear,193.39,378.78,722.34,276.02,193.39,378.78,292.23,241.53,248.98,71.62,246.62,52.72,239.97,71.65,232.83,107.39
5977,199.233,Right,2.6665,160.40,ear,191.04,382.34,722.37,271.57,191.04,382.34,295.99,237.73,244.29,74.22,240.59,44.23,235.09,59.24,233.87,108.99
5978,199.267,Right,2.6222,160.57,ear,196.19,385.47,721.61,271.75,196.19,385.47,301.58,242.44,248.18,72.18,241.12,48.05,236.14,70.50,226.87,111.55
5979,199.300,Right,2.5028,160.31,ear,207.41,383.89,720.90,274.56,207.41,383.89,321.11,240.60,272.00,97.64,246.78,56.13,241.46,78.75,227.12,113.71
5980,199.333,Right,2.2662,160.63,ear,220.73,377.84,720.61,274.69,220.73,377.84,358.09,241.70,285.40,99.62,257.10,57.20,236.72,67.14,207.72,109.98
5981,199.367,Right,2.2631,160.73,ear,221.38,375.05,720.65,273.34,221.38,375.05,358.28,241.57,289.28,100.79,258.76,56.54,239.39,67.70,208.73,114.94
5982,199.400,Right,2.0698,160.87,ear,235.60,378.69,720.47,276.09,235.60,378.69,389.35,241.08,320.50,110.67,284.19,63.73,250.36,69.50,216.70,125.85
5983,199.433,Right,2.0318,161.46,ear,247.75,377.91,717.38,285.68,247.75,377.91,390.62,256.56,358.43,119.83,300.76,70.73,265.93,75.07,217.42,122.03
5984,199.467,Right,1.6953,162.14,ear,260.79,376.53,715.29,285.68,260.79,376.53,441.40,262.49,375.27,121.28,326.24,69.05,283.80,78.08,237.79,116.43
5985,199.500,Right,1.5402,161.18,ear,261.79,381.00,713.22,288.25,261.79,381.00,465.82,267.98,393.78,125.24,348.01,74.63,306.79,82.62,253.13,116.93
5986,199.533,Right,1.3479,162.96,ear,267.03,385.70,705.79,291.47,267.03,385.70,486.36,281.44,442.53,128.42,383.32,74.78,332.62,77.74,266.36,113.82
5987,199.567,Right,1.2478,162.38,ear,265.42,389.44,695.38,292.30,265.42,389.44,493.45,309.01,463.77,130.61,408.34,70.17,351.53,75.32,273.27,111.86
5988,199.600,Right,1.0460,170.04,ear,270.61,393.63,685.26,292.32,270.61,393.63,509.56,320.03,475.31,123.17,419.58,70.36,358.05,70.50,277.39,105.96
5989,199.633,Right,1.0330,172.88,ear,277.99,396.14,677.76,292.36,277.99,396.14,499.89,308.34,454.69,102.57,394.40,53.16,326.78,60.66,244.72,115.28
5990,199.667,Right,1.0066,175.11,ear,283.13,404.16,674.49,294.35,283.13,404.16,498.23,294.71,419.76,88.47,363.75,49.94,285.01,64.51,215.68,124.79
5991,199.700,Right,0.9938,177.88,ear,287.06,411.66,669.07,295.93,287.06,411.66,492.29,293.96,408.55,95.25,331.31,43.06,252.77,66.19,186.94,158.75
5992,199.733,Right,0.9724,180.94,ear,288.02,410.67,665.70,296.17,288.02,410.67,489.92,288.57,407.05,92.91,330.40,40.42,253.30,65.52,188.06,158.95
5993,199.767,Right,0.9782,180.29,ear,283.57,417.28,663.44,297.61,283.57,417.28,487.19,303.77,390.74,99.55,303.02,39.11,221.85,86.10,168.14,190.66
5994,199.800,Right,0.9508,179.34,ear,284.24,421.85,663.00,300.35,284.24,421.85,493.32,317.29,388.55,109.42,298.33,48.93,216.42,95.08,175.15,217.20
5995,199.833,Right,0.9343,179.77,ear,289.37,423.29,662.09,301.18,289.37,423.29,494.99,318.02,406.70,127.97,311.66,59.44,232.51,103.01,193.33,225.67
5996,199.867,Right,0.9015,181.00,ear,291.25,422.28,661.28,300.31,291.25,422.28,499.13,318.51,431.16,131.08,335.04,63.49,260.08,110.53,227.68,232.09
5997,199.900,Right,0.8839,181.29,ear,293.73,415.94,661.02,300.95,293.73,415.94,503.38,329.77,432.91,129.81,340.42,62.39,259.87,101.34,220.29,220.32
5998,199.933,Right,0.9019,181.58,ear,289.86,419.53,660.55,301.60,289.86,419.53,502.20,343.36,434.72,127.18,339.97,57.13,258.06,81.44,206.29,183.45
5999,199.967,Right,1.0234,181.15,ear,284.69,415.36,660.41,301.79,284.69,415.36,483.15,356.11,437.68,128.18,346.65,51.07,270.76,68.81,208.23,154.36
6000,200.000,Right,1.0988,181.05,ear,283.36,416.84,660.60,301.77,283.36,416.84,469.59,357.41,445.53,130.35,368.41,46.10,298.04,66.98,224.07,142.32
